x0,x1,x2
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s0,s1
s1,s1,s0
s0,s1,s0
s1,s0,s1
s1,s1,s1
s1,s1,s1
s1,s1,s0
s0,s1,s1
s1,s0,s0
s0,s1,s0
s0,s1,s0
s1,s1,s0
s0,s1,s1
s1,s0,s1
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s0
s1,s0,s0
s1,s0,s2
s0,s1,s1
s1,s0,s0
s1,s0,s2
s1,s1,s1
s0,s0,s2
s1,s1,s0
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s0
s0,s1,s1
s1,s1,s1
s1,s1,s1
s1,s0,s1
s0,s0,s2
s1,s0,s0
s1,s0,s2
s0,s1,s1
s1,s1,s0
s0,s1,s0
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s0,s0
s1,s1,s0
s1,s0,s1
s0,s1,s0
s1,s1,s0
s1,s0,s2
s1,s1,s0
s0,s1,s0
s0,s1,s0
s1,s0,s1
s0,s1,s0
s1,s1,s1
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s1
s0,s1,s1
s0,s1,s0
s1,s1,s1
s1,s0,s1
s1,s0,s2
s0,s1,s1
s0,s0,s2
s0,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s0,s2
s0,s1,s0
s1,s0,s0
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s0
s0,s1,s0
s1,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s0
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s0,s2
s1,s1,s1
s0,s1,s1
s0,s1,s0
s0,s1,s0
s1,s0,s1
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s1
s0,s1,s1
s1,s1,s1
s0,s1,s1
s0,s1,s0
s1,s1,s1
s1,s1,s0
s1,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s0,s2
s0,s1,s0
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s0
s1,s1,s0
s0,s1,s0
s1,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s0
s0,s1,s0
s1,s1,s0
s0,s1,s0
s0,s1,s0
s0,s1,s0
s1,s1,s1
s1,s1,s0
s1,s0,s0
s1,s0,s1
s0,s1,s0
s1,s0,s2
s1,s0,s0
s1,s0,s1
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s1
s1,s1,s1
s0,s1,s1
s1,s1,s0
s1,s1,s1
s1,s0,s2
s1,s0,s0
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s1,s1
s1,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s2
s1,s0,s0
s1,s1,s0
s0,s1,s1
s1,s0,s0
s1,s0,s2
s1,s1,s0
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s0,s1
s0,s1,s1
s1,s0,s1
s0,s1,s0
s1,s1,s0
s1,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s1
s1,s0,s2
s0,s1,s0
s1,s0,s1
s1,s0,s0
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s1,s1
s1,s0,s1
s1,s1,s0
s1,s0,s1
s0,s1,s0
s0,s1,s1
s1,s0,s1
s1,s0,s2
s1,s0,s0
s1,s1,s0
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s2
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s1
s1,s1,s1
s1,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s1
s0,s1,s1
s0,s1,s1
s0,s1,s1
s1,s1,s0
s1,s1,s0
s1,s1,s0
s0,s1,s0
s1,s0,s2
s0,s1,s0
s0,s1,s0
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s1
s0,s0,s0
s1,s0,s2
s0,s1,s1
s1,s0,s2
s1,s1,s0
s1,s0,s1
s1,s0,s2
s0,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s1,s1
s1,s1,s0
s0,s1,s0
s1,s1,s0
s1,s1,s1
s0,s1,s1
s0,s1,s1
s0,s1,s0
s0,s1,s1
s0,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s1
s1,s1,s0
s1,s0,s2
s0,s1,s1
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s0
s0,s1,s1
s1,s0,s2
s0,s1,s0
s1,s1,s0
s1,s0,s1
s1,s1,s1
s0,s1,s0
s1,s0,s1
s1,s1,s1
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s1,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s0,s2
s0,s1,s0
s1,s1,s0
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s1,s1
s1,s0,s1
s1,s1,s0
s0,s1,s1
s0,s1,s0
s1,s0,s1
s0,s1,s0
s0,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s0,s1
s0,s1,s1
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s1
s1,s1,s1
s1,s1,s1
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s1,s0
s1,s1,s0
s0,s1,s0
s0,s1,s1
s1,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s1
s0,s1,s0
s1,s0,s1
s1,s0,s1
s1,s0,s1
s0,s1,s0
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s0
s0,s1,s1
s0,s0,s1
s0,s1,s0
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s1,s0
s1,s0,s1
s1,s1,s1
s0,s1,s0
s1,s0,s0
s0,s1,s0
s1,s0,s1
s0,s1,s1
s1,s1,s0
s1,s0,s2
s0,s1,s0
s0,s1,s1
s1,s1,s1
s1,s1,s0
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s0,s2
s0,s1,s0
s0,s1,s1
s1,s0,s2
s0,s1,s0
s1,s0,s1
s1,s1,s1
s1,s1,s1
s1,s0,s1
s0,s1,s0
s0,s1,s1
s1,s0,s1
s0,s0,s2
s0,s1,s0
s0,s1,s0
s1,s0,s1
s1,s1,s1
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s0
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s0,s1
s0,s1,s0
s1,s0,s2
s1,s1,s1
s1,s1,s1
s0,s1,s1
s1,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s0
s1,s0,s1
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s1,s1
s0,s1,s1
s0,s1,s1
s0,s1,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s0
s1,s0,s1
s1,s0,s2
s0,s1,s1
s0,s1,s1
s0,s1,s0
s0,s1,s0
s1,s0,s2
s1,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s1,s1
s1,s0,s1
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s2
s0,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s1
s0,s1,s1
s1,s1,s0
s0,s1,s0
s1,s1,s1
s1,s0,s1
s1,s0,s1
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s1,s1
s1,s1,s1
s1,s0,s2
s1,s1,s0
s0,s0,s1
s0,s1,s0
s1,s0,s1
s1,s1,s1
s1,s1,s0
s0,s0,s2
s0,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s1,s0
s0,s0,s1
s1,s1,s1
s1,s0,s1
s1,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s1,s0
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s0
s0,s0,s1
s1,s1,s1
s1,s0,s2
s0,s1,s0
s1,s1,s1
s0,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s0
s0,s1,s1
s0,s1,s0
s1,s1,s0
s1,s0,s0
s1,s0,s2
s0,s1,s1
s1,s0,s2
s1,s1,s0
s1,s1,s0
s0,s1,s0
s1,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s0
s1,s0,s1
s1,s1,s0
s1,s1,s0
s1,s0,s1
s0,s0,s2
s1,s0,s1
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s0,s2
s0,s1,s1
s1,s0,s2
s1,s1,s1
s1,s1,s0
s1,s0,s2
s1,s1,s0
s0,s1,s0
s0,s1,s0
s1,s0,s0
s1,s1,s1
s1,s0,s1
s0,s1,s0
s1,s0,s2
s0,s1,s0
s0,s0,s2
s1,s0,s1
s1,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s1,s0
s0,s1,s1
s1,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s0
s0,s1,s0
s1,s0,s0
s1,s0,s2
s0,s1,s1
s0,s1,s1
s0,s1,s1
s1,s1,s0
s1,s1,s1
s1,s1,s0
s1,s1,s0
s1,s1,s1
s1,s1,s1
s1,s1,s0
s1,s0,s1
s1,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s0,s1,s0
s1,s1,s0
s0,s1,s1
s0,s0,s2
s1,s0,s1
s0,s1,s1
s1,s0,s1
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s1,s0
s1,s0,s1
s0,s1,s1
s1,s0,s2
s1,s0,s0
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s0,s1
s1,s0,s2
s0,s1,s0
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s0
s0,s1,s0
s1,s0,s1
s0,s1,s0
s1,s0,s0
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s1
s0,s0,s2
s1,s0,s2
s1,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s1
s1,s0,s1
s1,s1,s0
s1,s0,s0
s1,s1,s1
s1,s0,s0
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s0,s1
s1,s0,s1
s0,s1,s1
s1,s0,s1
s0,s1,s1
s1,s0,s0
s0,s1,s0
s1,s1,s1
s1,s1,s1
s1,s0,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s0,s2
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s1,s1
s1,s1,s0
s1,s0,s2
s1,s1,s0
s0,s0,s2
s1,s0,s0
s1,s1,s0
s0,s1,s1
s1,s0,s1
s1,s0,s1
s1,s0,s0
s1,s0,s0
s1,s0,s2
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s0
s0,s1,s0
s1,s0,s2
s0,s1,s1
s1,s0,s1
s0,s1,s0
s1,s1,s1
s1,s0,s2
s1,s1,s0
s0,s1,s0
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s1,s0
s1,s1,s0
s0,s1,s0
s1,s1,s0
s1,s0,s1
s0,s1,s1
s0,s1,s1
s0,s1,s1
s1,s1,s1
s1,s0,s1
s1,s0,s1
s0,s1,s0
s0,s1,s0
s1,s0,s1
s1,s0,s2
s0,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s1,s0
s1,s0,s1
s0,s0,s0
s0,s1,s0
s1,s1,s0
s0,s1,s0
s0,s1,s1
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s1
s0,s1,s1
s0,s1,s0
s1,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s1
s0,s0,s1
s1,s1,s0
s0,s1,s0
s0,s1,s0
s0,s1,s1
s1,s0,s2
s1,s0,s1
s0,s1,s0
s0,s1,s0
s1,s0,s0
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s0,s0
s1,s1,s0
s1,s0,s2
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s1
s1,s0,s2
s1,s1,s0
s1,s1,s1
s0,s1,s1
s1,s0,s1
s1,s1,s1
s1,s0,s2
s1,s1,s1
s0,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s0,s1
s0,s0,s1
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s1
s1,s1,s0
s1,s1,s1
s0,s1,s1
s1,s0,s1
s1,s1,s0
s0,s1,s1
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s1,s1
s0,s1,s1
s1,s1,s0
s1,s0,s1
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s1
s1,s0,s1
s1,s0,s2
s0,s1,s1
s1,s0,s2
s0,s1,s0
s1,s1,s0
s1,s0,s0
s1,s1,s1
s1,s0,s1
s1,s0,s0
s1,s0,s2
s0,s0,s2
s1,s1,s1
s1,s1,s1
s1,s0,s0
s1,s0,s2
s1,s0,s1
s1,s0,s2
s0,s1,s0
s1,s1,s0
s1,s1,s0
s1,s0,s0
s1,s1,s0
s0,s1,s1
s1,s1,s1
s1,s1,s0
s0,s1,s1
s0,s1,s1
s1,s1,s1
s1,s1,s1
s0,s1,s0
s1,s1,s1
s1,s0,s2
s1,s1,s0
s0,s1,s0
s1,s0,s2
s1,s1,s1
s1,s1,s0
s1,s1,s1
s1,s0,s0
s1,s1,s1
s1,s0,s1
s1,s0,s2
s1,s1,s0
s0,s0,s0
s1,s0,s2
s1,s0,s1
s0,s1,s0
s0,s0,s2
s0,s1,s0
s1,s1,s1
s0,s1,s0
s1,s0,s1
s0,s1,s0
s1,s0,s1
s1,s0,s0
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s0,s1
s0,s1,s0
s1,s1,s1
s0,s1,s0
s0,s1,s1
s1,s0,s2
s0,s0,s2
s1,s0,s1
s1,s0,s0
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s0,s1
s1,s1,s1
s1,s0,s1
s1,s0,s2
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s0,s2
s0,s1,s1
s1,s1,s0
s0,s1,s0
s0,s1,s1
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s1,s1
s1,s0,s1
s0,s1,s0
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s0
s0,s1,s1
s1,s1,s1
s1,s0,s0
s0,s1,s1
s1,s1,s0
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s1,s1
s0,s1,s1
s0,s1,s0
s1,s1,s0
s1,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s0,s1
s1,s0,s1
s0,s1,s1
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s0,s1
s0,s1,s0
s1,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s1
s1,s0,s2
s1,s1,s0
s1,s0,s0
s0,s0,s2
s0,s0,s1
s1,s0,s2
s0,s1,s1
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s0,s2
s0,s1,s0
s1,s1,s1
s1,s0,s0
s1,s0,s2
s1,s0,s1
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s0,s2
s1,s0,s0
s0,s1,s1
s0,s1,s0
s1,s1,s1
s1,s1,s1
s1,s0,s1
s1,s0,s2
s1,s1,s0
s0,s1,s1
s0,s0,s0
s1,s1,s0
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s0,s2
s1,s1,s0
s1,s0,s1
s1,s1,s0
s1,s0,s0
s1,s0,s0
s0,s1,s1
s1,s0,s0
s0,s1,s1
s1,s1,s0
s0,s0,s2
s1,s1,s0
s1,s0,s1
s0,s1,s0
s1,s0,s0
s1,s0,s1
s1,s0,s1
s0,s1,s0
s1,s0,s1
s0,s1,s0
s1,s1,s0
s0,s1,s0
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s1,s0
s1,s1,s1
s0,s1,s0
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s0
s0,s1,s0
s0,s0,s0
s1,s1,s0
s1,s0,s2
s0,s0,s1
s1,s0,s1
s1,s0,s0
s1,s0,s2
s0,s1,s0
s0,s1,s0
s1,s0,s1
s0,s1,s1
s1,s1,s0
s1,s0,s1
s1,s0,s2
s0,s1,s1
s1,s1,s1
s1,s0,s1
s1,s0,s2
s1,s0,s1
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s0
s1,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s1,s1
s1,s1,s0
s1,s0,s2
s1,s1,s1
s0,s0,s2
s1,s1,s0
s1,s0,s2
s1,s1,s0
s0,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s2
s1,s1,s1
s1,s0,s1
s1,s1,s0
s1,s0,s1
s1,s0,s1
s1,s0,s1
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s1,s0
s0,s1,s1
s1,s1,s1
s1,s1,s1
s0,s1,s0
s0,s1,s0
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s0
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s0,s2
s0,s1,s1
s1,s0,s2
s0,s1,s1
s1,s0,s0
s1,s0,s1
s0,s1,s0
s0,s1,s0
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s1,s1
s1,s1,s1
s0,s1,s1
s1,s0,s0
s1,s1,s0
s1,s1,s0
s1,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s1,s0
s0,s1,s0
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s0,s1
s0,s1,s0
s0,s1,s1
s1,s0,s1
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s0,s2
s1,s0,s0
s1,s0,s1
s1,s1,s1
s1,s0,s1
s0,s1,s0
s1,s0,s2
s0,s1,s1
s0,s1,s1
s0,s1,s0
s1,s0,s0
s1,s0,s0
s1,s0,s1
s0,s1,s0
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s1
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s0,s1
s1,s0,s2
s0,s1,s1
s1,s1,s0
s1,s1,s0
s1,s1,s0
s0,s1,s0
s0,s0,s0
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s1
s0,s0,s1
s1,s0,s2
s1,s0,s2
s1,s0,s0
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s1,s0
s1,s1,s0
s1,s0,s1
s0,s1,s0
s0,s1,s0
s0,s1,s1
s0,s1,s1
s1,s0,s1
s1,s1,s0
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s1,s0
s1,s0,s1
s1,s1,s0
s1,s0,s2
s1,s1,s1
s1,s1,s1
s0,s1,s1
s0,s1,s0
s0,s1,s1
s1,s0,s2
s1,s1,s1
s1,s1,s0
s1,s1,s1
s0,s1,s0
s1,s1,s0
s1,s1,s0
s1,s1,s0
s0,s0,s1
s1,s1,s1
s0,s1,s0
s0,s0,s1
s0,s1,s1
s1,s0,s2
s0,s1,s0
s0,s0,s2
s0,s1,s1
s1,s0,s1
s0,s1,s1
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s0,s1
s1,s1,s0
s0,s1,s1
s1,s0,s0
s0,s1,s1
s1,s1,s0
s0,s1,s0
s0,s1,s1
s1,s0,s2
s1,s1,s1
s1,s1,s0
s1,s1,s1
s1,s1,s1
s0,s1,s1
s1,s1,s1
s1,s0,s2
s0,s1,s1
s1,s1,s0
s0,s1,s1
s1,s0,s2
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s1,s0
s1,s1,s1
s1,s1,s1
s1,s0,s2
s0,s1,s0
s1,s1,s0
s0,s1,s1
s0,s1,s1
s0,s1,s1
s1,s1,s0
s0,s1,s1
s1,s0,s2
s0,s1,s0
s0,s0,s1
s0,s1,s1
s1,s0,s2
s1,s1,s0
s0,s0,s1
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s0,s0
s1,s1,s0
s1,s1,s1
s1,s0,s0
s1,s0,s2
s1,s1,s1
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s0,s0
s0,s1,s1
s1,s1,s1
s1,s0,s1
s1,s1,s1
s1,s1,s1
s1,s0,s1
s0,s1,s1
s0,s0,s2
s1,s1,s1
s0,s1,s1
s0,s1,s0
s0,s1,s0
s0,s1,s1
s1,s0,s0
s0,s1,s0
s1,s0,s2
s1,s0,s2
s0,s0,s1
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s0,s0
s1,s0,s2
s0,s1,s0
s0,s1,s0
s1,s1,s1
s0,s1,s1
s1,s0,s2
s0,s1,s1
s1,s0,s1
s0,s1,s1
s0,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s1
s1,s1,s1
s0,s1,s1
s1,s1,s1
s1,s0,s2
s1,s1,s0
s1,s0,s1
s1,s1,s0
s0,s1,s1
s1,s0,s2
s0,s1,s0
s1,s0,s2
s0,s1,s1
s1,s0,s1
s0,s0,s2
s1,s1,s1
s1,s0,s0
s1,s1,s0
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s1,s0
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s0,s1
s1,s1,s0
s1,s0,s2
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s1
s1,s0,s0
s1,s0,s1
s1,s1,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s1,s1
s1,s1,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s0,s2
s1,s1,s1
s1,s0,s2
s0,s1,s1
s0,s0,s0
s0,s1,s1
s1,s1,s0
s1,s0,s2
s0,s1,s0
s0,s1,s0
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s1
s1,s1,s1
s0,s1,s1
s0,s1,s1
s0,s0,s2
s1,s1,s1
s0,s1,s1
s0,s1,s1
s0,s1,s0
s1,s0,s1
s1,s0,s2
s1,s0,s2
s0,s1,s1
s0,s1,s0
s1,s0,s2
s1,s1,s0
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s0,s1
s1,s0,s2
s1,s0,s2
s0,s1,s0
s1,s1,s0
s1,s1,s0
s1,s0,s1
s1,s0,s2
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s1
s0,s1,s1
s0,s1,s1
s0,s1,s1
s1,s0,s2
s1,s1,s1
s0,s1,s0
s0,s1,s0
s1,s1,s1
s1,s0,s0
s1,s1,s0
s0,s1,s0
s0,s1,s0
s1,s1,s0
s1,s0,s0
s1,s0,s2
s1,s0,s1
s1,s0,s1
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s1,s1
s1,s0,s1
s1,s0,s2
s0,s1,s0
s1,s0,s2
s0,s1,s1
s1,s1,s1
s1,s1,s0
s1,s0,s0
s1,s1,s0
s1,s0,s2
s1,s0,s1
s1,s1,s0
s0,s0,s1
s1,s0,s1
s0,s1,s0
s0,s1,s1
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s0,s0
s0,s1,s0
s1,s0,s0
s0,s1,s1
s1,s0,s1
s0,s1,s1
s1,s0,s2
s1,s0,s1
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s1,s0
s1,s0,s0
s0,s1,s0
s1,s0,s0
s0,s1,s0
s1,s1,s1
s0,s1,s0
s1,s0,s1
s1,s0,s2
s1,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s1
s0,s0,s1
s1,s0,s1
s1,s0,s2
s1,s1,s1
s0,s1,s0
s1,s0,s0
s1,s1,s1
s1,s0,s2
s1,s0,s1
s0,s1,s0
s1,s1,s0
s1,s0,s0
s0,s1,s0
s1,s1,s0
s1,s0,s0
s1,s0,s1
s0,s1,s0
s1,s1,s0
s1,s1,s0
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s0,s2
s1,s0,s0
s0,s1,s0
s1,s0,s2
s1,s1,s1
s0,s1,s1
s1,s0,s2
s1,s0,s2
s1,s0,s2
s0,s1,s1
s0,s1,s1
s1,s0,s2
s1,s0,s2
s0,s1,s1
s1,s1,s1
s1,s0,s0
s1,s1,s1
s0,s1,s0
s1,s1,s0
s1,s0,s1
s1,s0,s1
s1,s0,s2
s1,s0,s1
s1,s1,s0
s1,s0,s2
s0,s0,s1
s0,s1,s0
s1,s0,s2
s1,s0,s2
s1,s1,s0
s1,s1,s1
s1,s0,s1
s1,s1,s0
s1,s1,s0
s1,s0,s2
